timestamp,Air Temperature,QC code,comments
2015-01-07 18:54:14,17.3,200.0,gross_range_test NEMS_gapData
2015-01-07 19:23:02,16.9,200.0,gross_range_test NEMS_gapData
2015-01-07 19:54:43,16.6,200.0,gross_range_test NEMS_gapData
2015-01-07 20:23:31,16.4,200.0,gross_range_test NEMS_gapData
2015-01-07 20:53:45,16.2,200.0,gross_range_test NEMS_gapData
2015-01-07 21:24:00,16.1,200.0,gross_range_test NEMS_gapData
2015-01-07 21:54:14,16.4,200.0,gross_range_test spike_test NEMS_gapData
2015-01-07 22:24:28,14.7,200.0,NEMS_gapData
2015-01-07 22:54:43,13.3,200.0,spike_test NEMS_gapData
2015-01-07 23:12:00,13.8,200.0,spike_test NEMS_gapData
2015-01-08 00:24:00,13.3,200.0,NEMS_gapData
2015-01-08 00:54:14,13.1,200.0,NEMS_gapData
2015-01-08 01:24:28,13.3,200.0,NEMS_gapData
2015-01-08 01:54:43,13.6,200.0,NEMS_gapData
2015-01-08 02:23:31,13.5,200.0,spike_test NEMS_gapData
2015-01-08 02:53:45,12.7,200.0,spike_test NEMS_gapData
2015-01-08 03:24:00,12.7,200.0,NEMS_gapData
2015-01-08 03:54:14,13.3,200.0,spike_test NEMS_gapData
2015-01-08 04:24:28,12.6,200.0,spike_test NEMS_gapData
2015-01-08 04:53:16,12.7,200.0,NEMS_gapData
2015-01-08 05:23:31,12.8,200.0,NEMS_gapData
2015-01-08 05:53:45,12.7,200.0,NEMS_gapData
2015-01-08 06:24:00,13.2,200.0,NEMS_gapData
2015-01-08 06:54:14,13.2,200.0,NEMS_gapData
2015-01-08 07:24:28,13.2,200.0,NEMS_gapData
2015-01-08 07:54:43,13.3,200.0,NEMS_gapData
2015-01-08 08:23:31,13.3,200.0,NEMS_gapData
2015-01-08 08:53:45,13.6,200.0,NEMS_gapData
2015-01-08 09:54:14,14.1,200.0,NEMS_gapData
2015-01-08 10:24:28,14.3,200.0,NEMS_gapData
2015-01-08 10:54:43,14.7,200.0,NEMS_gapData
2015-01-08 11:23:31,14.7,200.0,NEMS_gapData
2015-01-08 11:53:45,14.8,200.0,NEMS_gapData
2015-01-08 12:24:00,14.6,200.0,NEMS_gapData
2015-01-08 12:54:14,14.7,200.0,NEMS_gapData
2015-01-08 13:54:43,14.7,200.0,NEMS_gapData
2015-01-08 14:24:57,14.6,200.0,NEMS_gapData
2015-01-08 14:53:45,14.7,200.0,NEMS_gapData
2015-01-08 15:24:00,14.7,200.0,NEMS_gapData
2015-01-08 15:54:14,14.7,200.0,NEMS_gapData
2015-01-08 16:24:28,14.3,200.0,NEMS_gapData
